Id,date,company_code,company,yesterday_price,open,last,close,low,high,qty_traded,num_trades,value,next_day_ret
10201,2018-06-29,678001,SOMOCER,1.33,1.34,1.33,1.33,1.3,1.34,70051,89,91503.81,141.5660231095428
10202,2018-06-29,729001,SOPAT,1.54,1.6,1.55,1.55,1.51,1.6,96720,168,153223.14,-137.8421748045988
10203,2018-06-29,653001,SOTETEL,4.08,4.09,3.98,3.98,3.98,4.14,16223,57,65747.28,141.9438521041383
10204,2018-06-29,763001,SOTIPAPIER,4.2,4.2,4.08,4.08,4.08,4.2,12022,34,49137.03,40.20969110305472
10205,2018-06-29,666001,SOTRAPIL,13.55,13.9,13.95,13.95,13.65,13.95,2019,10,28156.5,-44.65221064689162
10206,2018-06-29,658001,SOTUMAG,2.34,2.3,2.32,2.27,2.27,2.34,6670,26,15487.13,475.7715810572738
10207,2018-06-29,656001,SOTUVER,8.72,8.85,8.85,8.85,8.73,8.9,43821,69,386432.87,-8.809916740082357
10208,2018-06-29,606001,STAR,132.73,134.5,140.7,140.7,134.5,140.81,1387,48,193682.45,524.2391237716437
10209,2018-06-29,260095,STB,5.42,5.42,5.3,5.3,5.27,5.42,12060,83,64127.34,-197.48916202310008
10210,2018-06-29,744001,TELNET HOLDING,9.5,9.49,9.65,9.65,9.41,9.65,18677,63,178389.03,-133.1622483463013
10211,2018-06-29,727001,TPR,5.21,5.28,5.3,5.3,5.22,5.3,11851,48,62669.96,-178.6212374947993
10212,2018-06-29,738001,TUNIS RE,7.59,7.59,7.69,7.69,7.59,7.7,3390,24,26049.9,-8.809916740082357
10213,2018-06-29,120040,TUNISAIR,0.53,0.54,0.54,0.54,0.53,0.54,14468,28,7720.79,176.37526844510364
10214,2018-06-29,769001,UADH,1.81,1.84,1.83,1.83,1.82,1.85,3660,21,6724.68,-8.809916740082357
10215,2018-06-29,390010,UIB,30.3,30.98,30.6,30.6,30.6,30.98,1056,12,32566.6,-8.809916740082357
10216,2018-06-29,772001,UNIMED,8.9,8.8,8.79,8.79,8.77,8.9,2347,20,20653.34,-8.809916740082357
10217,2018-06-29,720001,WIFACK INT BANK,6.89,0.0,0.0,6.89,0.0,0.0,0,0,,-8.809916740082357
10218,2018-06-29,230035,AIR LIQUDE TSIE,87.49,0.0,0.0,87.49,0.0,0.0,0,0,,-8.809916740082357
10219,2018-06-29,380070,ALKIMIA,34.0,34.0,34.0,34.0,34.0,34.0,1,1,34.0,-8.809916740082357
10220,2018-06-29,300045,ASTREE,32.5,0.0,0.0,32.5,0.0,0.0,0,0,,-8.809916740082357
10221,2018-06-29,758001,BEST LEASE,1.99,1.99,1.99,1.99,1.99,1.99,3301,2,6568.99,-8.809916740082357
10222,2018-06-29,130055,BTE (ADP),13.38,0.0,0.0,13.38,0.0,0.0,0,0,,-457.2404100136263
10223,2018-06-29,735001,CIMENTS DE BIZERTE,2.85,0.0,0.0,2.85,0.0,0.0,0,0,,-8.809916740082357
10224,2018-06-29,330090,ELBENE INDUSTRIE,3.75,0.0,0.0,3.75,0.0,0.0,0,0,,-8.809916740082357
10225,2018-06-29,320075,ICF,55.0,55.0,55.0,55.0,54.99,55.0,1611,20,88604.7,171.1900832599178
10226,2018-06-29,672004,MODERN LEASING,3.5,3.42,3.42,3.42,3.42,3.42,72171,5,246824.82,283.5877440786305
10227,2018-06-29,250065,PLAC. TSIE-SICAF,41.0,0.0,0.0,41.0,0.0,0.0,0,0,,-8.809916740082357
10228,2018-06-29,667001,SIPHAT,2.83,2.84,2.84,2.84,2.84,2.84,200,2,568.0,-8.809916740082357
10229,2018-06-29,140070,SPDIT - SICAF,10.37,10.4,10.4,10.4,10.4,10.4,409,3,4253.6,-8.809916740082357
10230,2018-06-29,664001,STEQ,6.38,0.0,0.0,6.38,0.0,0.0,0,0,,-447.6813900943144
10231,2018-06-29,410020,TUNINVEST-SICAR,6.8,7.0,7.0,7.0,7.0,7.0,1,1,7.0,-723.0956310257964
10232,2018-06-29,240050,UBCI,21.5,21.7,21.7,21.7,21.7,21.7,136,2,2951.2,-8.809916740082357
10233,2018-06-29,768001,ASS MULTI ITTIHAD,7.2,7.15,7.1,7.1,7.1,7.15,4880,23,34651.0,61.61261847118516
10234,2018-06-29,430030,SITEX,5.77,0.0,0.0,5.77,0.0,0.0,0,0,,-8.809916740082357
10235,2018-06-29,617001,STE TUN. DU SUCRE,10.28,10.58,10.89,10.89,10.58,10.89,50,2,535.2,275.85491337929204
10236,2018-06-29,150085,AMS,0.93,0.97,0.92,0.92,0.92,0.97,620,4,570.9,-8.809916740082357
10237,2018-06-29,740001,CARTHAGE CEMENT,2.0,2.0,2.03,2.03,1.98,2.04,103203,118,206321.76,-156.59316797160815
10238,2018-06-29,764001,CEREALIS,4.98,4.81,4.99,4.99,4.78,4.99,560,7,2693.6,-8.809916740082357
10239,2018-06-29,749001,HEXABYTE,5.16,5.14,5.14,5.14,5.14,5.14,84,1,431.76,-8.809916740082357
10240,2018-06-29,751001,LAND OR,8.63,8.85,8.85,8.85,8.62,8.85,1368,9,11796.76,-65.30709188132366
10241,2018-06-29,754001,NEW BODY LINE,5.4,5.4,5.4,5.4,5.4,5.4,1105,7,5967.0,-8.809916740082357
10242,2018-06-29,770001,OFFICEPLAST,3.05,3.05,3.05,3.05,3.05,3.05,256,4,780.8,-8.809916740082357
10243,2018-06-29,734001,SERVICOM,2.3,2.29,2.25,2.25,2.23,2.29,15584,57,34832.06,80.07897214880711
10244,2018-06-29,765001,TAWASOL GP HOLDING,0.38,0.37,0.38,0.38,0.37,0.38,77543,46,28697.64,-271.96781147692417
10245,2018-06-29,750001,AETECH,0.56,0.56,0.56,0.56,0.56,0.56,198,4,110.88,-8.809916740082357
10246,2018-06-29,766001,MAGHREB INTERN PUB,0.89,0.9,0.9,0.9,0.9,0.9,100,1,90.0,-8.809916740082357
10247,2018-06-29,773001,SANIMED,2.69,2.69,2.68,2.68,2.68,2.69,106,2,285.08,-307.31737942664927
10248,2018-06-29,760001,SOTEMAIL,1.48,1.48,1.48,1.48,1.48,1.48,1100,2,1628.0,193.89278596262162
10249,2018-06-29,503001,STIP,1.59,0.0,0.0,1.59,0.0,0.0,0,0,,-8.809916740082357
10250,2018-07-02,725001,ADWYA,5.9,5.9,5.93,5.93,5.9,5.94,2080,10,12327.3,-15.945997962977243
10251,2018-07-02,340005,AMEN BANK,30.0,29.99,29.7,29.7,29.6,29.99,750,9,22289.0,101.92750945521855
10252,2018-07-02,730001,ARTES,7.15,7.15,7.2,7.2,7.15,7.23,791,11,5674.65,125.91740844511645
10253,2018-07-02,714001,ASSAD,9.36,9.36,9.36,9.36,9.36,9.36,100,3,936.0,-63.18515565744587
10254,2018-07-02,360035,ATB,4.15,4.18,4.15,4.15,4.15,4.18,12784,12,53065.6,25.013793987284096
10255,2018-07-02,774001,ATELIER MEUBLE INT,3.23,3.31,3.29,3.29,3.29,3.35,944,13,3133.56,213.6833658919246
10256,2018-07-02,470010,ATL,3.1,3.14,3.15,3.15,3.14,3.15,2000,4,6290.0,0.9174084451168962
10257,2018-07-02,160015,ATTIJARI BANK,50.5,50.5,50.25,50.25,50.0,50.5,3075,42,154470.2,249.6736273505895
10258,2018-07-02,661001,ATTIJARI LEASING,18.59,0.0,0.0,18.59,0.0,0.0,0,0,,-101.28807837575526
10259,2018-07-02,190060,BH,22.0,22.0,21.94,21.94,21.34,22.0,1484,37,31857.35,-26.42990240265042
10260,2018-07-02,180045,BIAT,165.9,167.0,165.0,165.0,161.0,167.0,593,13,96061.02,0.9174084451168962
10261,2018-07-02,310060,BNA,18.87,18.8,18.75,18.75,18.75,19.0,5720,29,107362.66,-132.41592488821618
10262,2018-07-02,220005,BT,8.5,8.49,8.48,8.48,8.45,8.49,3289,22,27886.93,-105.21466702658077
10263,2018-07-02,759001,CELLCOM,2.01,0.0,0.0,2.1,0.0,0.0,0,0,,0.9174084451168962
10264,2018-07-02,420085,CIL,16.0,15.99,16.0,16.0,15.99,16.0,326,30,5213.45,-286.58259155488366
10265,2018-07-02,755001,CITY CARS,12.87,12.7,12.5,12.5,12.5,12.7,583,9,7299.7,200.91740844511708
10266,2018-07-02,767001,DELICE HOLDING,17.6,17.8,17.8,17.8,17.8,17.8,900,2,16020.0,0.9174084451168962
10267,2018-07-02,665001,ELECTROSTAR,2.27,2.3,2.32,2.32,2.25,2.33,1635,21,3719.59,-85.28948810660685
10268,2018-07-02,741001,ENNAKL AUTOMOBILES,12.35,12.5,12.35,12.35,12.35,12.5,2294,24,28405.9,0.9174084451168962
10269,2018-07-02,721001,ESSOUKNA,3.2,3.11,3.01,3.01,3.01,3.2,13617,58,41140.25,366.3659134285069
10270,2018-07-02,757001,EURO-CYCLES,31.1,31.0,31.0,31.0,31.0,31.5,1169,32,36404.08,7.369021348343496
10271,2018-07-02,713001,GIF-FILTER,1.41,1.42,1.41,1.41,1.38,1.42,2124,10,2937.1,71.83939426071872
10272,2018-07-02,731013,HANNIBAL LEASE,8.65,0.0,0.0,8.65,0.0,0.0,0,0,,58.72087665320769
10273,2018-07-02,644001,MAGASIN GENERAL,39.0,39.4,39.4,39.4,39.4,39.4,1,1,39.4,0.9174084451168962
10274,2018-07-02,100010,MONOPRIX,10.65,10.63,10.69,10.69,10.6,10.75,1908,10,20433.79,-55.20981325740748
10275,2018-07-02,762001,MPBS,3.69,3.73,3.64,3.64,3.64,3.73,155,4,566.09,55.86246339017165
10276,2018-07-02,753001,ONE TECH HOLDING,16.1,16.1,16.2,16.2,16.09,16.25,3456,11,55963.49,-60.81098661661066
10277,2018-07-02,570001,POULINA GP HOLDING,11.35,11.6,11.6,11.6,11.6,11.6,24,2,278.4,-395.6343156928133
10278,2018-07-02,761001,SAH,14.4,14.3,14.2,14.2,14.15,14.3,10340,65,147194.28,-34.29385916051575
10279,2018-07-02,110025,SFBT,22.36,22.36,22.68,22.68,22.36,22.68,13837,75,311089.42,142.01088287192465
10280,2018-07-02,659001,SIAME,2.53,2.53,2.53,2.53,2.53,2.53,1051,4,2659.03,-196.71105005290568
10281,2018-07-02,400005,SIMPAR,29.45,30.77,30.77,30.77,30.77,30.77,5,1,153.85,-21.83202281910157
10282,2018-07-02,718001,SITS,2.16,2.11,2.1,2.1,2.1,2.11,5103,8,10717.3,0.9174084451168962
10283,2018-07-02,678001,SOMOCER,1.33,1.33,1.35,1.35,1.33,1.35,6541,12,8718.99,-295.37888785117985
10284,2018-07-02,729001,SOPAT,1.55,1.55,1.53,1.53,1.51,1.55,3572,21,5440.47,66.27688556929967
10285,2018-07-02,653001,SOTETEL,3.98,3.97,4.04,4.04,3.92,4.04,2308,20,9225.92,-98.0924925449822
10286,2018-07-02,763001,SOTIPAPIER,4.08,4.19,4.1,4.1,4.09,4.19,30547,31,125411.6,122.86862795731435
10287,2018-07-02,666001,SOTRAPIL,13.95,13.54,13.9,13.9,13.54,13.9,62,4,844.88,0.9174084451168962
10288,2018-07-02,658001,SOTUMAG,2.27,2.33,2.38,2.38,2.33,2.38,24708,33,58199.84,0.9174084451168962
10289,2018-07-02,656001,SOTUVER,8.85,8.9,8.85,8.85,8.85,8.9,2555,11,22636.75,91.31288867110565
10290,2018-07-02,606001,STAR,140.7,143.95,148.2,148.2,141.0,148.2,1598,47,231850.03,122.37489832365944
10291,2018-07-02,260095,STB,5.3,5.35,5.2,5.2,5.2,5.35,11510,51,60515.55,-229.85182232411415
10292,2018-07-02,744001,TELNET HOLDING,9.65,9.6,9.53,9.53,9.5,9.78,12211,24,117384.63,221.27417654585258
10293,2018-07-02,727001,TPR,5.3,5.22,5.21,5.21,5.21,5.29,1655,21,8652.28,135.2744142032758
10294,2018-07-02,738001,TUNIS RE,7.69,7.69,7.69,7.69,7.69,7.7,850,8,6539.9,13.92130961546667
10295,2018-07-02,120040,TUNISAIR,0.54,0.54,0.55,0.55,0.53,0.55,8121,25,4389.4,182.73559026329988
10296,2018-07-02,769001,UADH,1.83,1.85,1.83,1.83,1.8,1.85,3847,11,6991.83,-53.727400298052565
10297,2018-07-02,390010,UIB,30.6,30.5,30.6,30.6,30.5,30.6,130,3,3975.0,-103.65775495357555
10298,2018-07-02,772001,UNIMED,8.79,8.7,8.79,8.79,8.7,8.79,3095,14,27146.53,239.82525827446977
10299,2018-07-02,720001,WIFACK INT BANK,6.89,0.0,0.0,6.89,0.0,0.0,0,0,,0.9174084451168962
10300,2018-07-02,230035,AIR LIQUDE TSIE,87.49,0.0,0.0,87.49,0.0,0.0,0,0,,0.9174084451168962
10301,2018-07-02,380070,ALKIMIA,34.0,0.0,0.0,34.0,0.0,0.0,0,0,,0.9174084451168962
10302,2018-07-02,300045,ASTREE,32.5,32.5,32.5,32.5,32.5,32.5,300,3,9750.0,0.9174084451168962
10303,2018-07-02,758001,BEST LEASE,1.99,0.0,0.0,1.99,0.0,0.0,0,0,,0.9174084451168962
10304,2018-07-02,130055,BTE (ADP),13.38,12.78,12.78,12.78,12.78,12.78,50,2,639.0,298.2570015593578
10305,2018-07-02,735001,CIMENTS DE BIZERTE,2.85,0.0,0.0,2.85,0.0,0.0,0,0,,-420.13522313383066
10306,2018-07-02,330090,ELBENE INDUSTRIE,3.75,0.0,0.0,3.75,0.0,0.0,0,0,,0.9174084451168962
10307,2018-07-02,320075,ICF,55.0,55.99,55.99,55.99,55.99,55.99,204,3,11421.96,2.703441665333761
10308,2018-07-02,672004,MODERN LEASING,3.42,3.52,3.52,3.52,3.52,3.52,11,2,38.72,0.9174084451168962
10309,2018-07-02,250065,PLAC. TSIE-SICAF,41.0,0.0,0.0,41.0,0.0,0.0,0,0,,0.9174084451168962
10310,2018-07-02,667001,SIPHAT,2.84,0.0,0.0,2.84,0.0,0.0,0,0,,0.9174084451168962
10311,2018-07-02,140070,SPDIT - SICAF,10.4,0.0,0.0,10.4,0.0,0.0,0,0,,0.9174084451168962
10312,2018-07-02,664001,STEQ,6.38,0.0,0.0,6.1,0.0,0.0,0,0,,-441.70554237455417
10313,2018-07-02,410020,TUNINVEST-SICAR,6.5,0.0,0.0,6.5,0.0,0.0,0,0,,0.9174084451168962
10314,2018-07-02,240050,UBCI,21.7,21.7,21.7,21.7,21.7,21.7,8,2,173.6,0.9174084451168962
10315,2018-07-02,768001,ASS MULTI ITTIHAD,7.1,7.1,7.15,7.15,7.1,7.15,2470,18,17558.0,42.8754504031581
10316,2018-07-02,430030,SITEX,5.77,0.0,0.0,5.77,0.0,0.0,0,0,,0.9174084451168962
10317,2018-07-02,617001,STE TUN. DU SUCRE,10.89,11.2,11.2,11.2,11.2,11.2,50,1,560.0,295.56026558797413
10318,2018-07-02,150085,AMS,0.92,0.92,0.92,0.92,0.92,0.92,80,1,73.6,-107.77824372879662
10319,2018-07-02,740001,CARTHAGE CEMENT,2.03,2.0,2.0,2.0,2.0,2.06,18398,43,36846.86,-99.0825915548832
10320,2018-07-02,764001,CEREALIS,4.99,4.99,4.99,4.99,4.99,4.99,200,1,998.0,0.9174084451168962
10321,2018-07-02,749001,HEXABYTE,5.14,5.14,5.14,5.14,5.14,5.14,84,2,431.76,0.9174084451168962
10322,2018-07-02,751001,LAND OR,8.85,8.9,8.8,8.8,8.8,8.9,30,2,265.0,57.73559026329811
10323,2018-07-02,754001,NEW BODY LINE,5.4,5.39,5.4,5.4,5.39,5.4,3038,8,16405.12,297.2137047414114
10324,2018-07-02,770001,OFFICEPLAST,3.05,0.0,0.0,3.05,0.0,0.0,0,0,,-228.59078827619393
10325,2018-07-02,734001,SERVICOM,2.25,2.24,2.27,2.27,2.24,2.31,9028,26,20419.55,-131.24118186325197
10326,2018-07-02,765001,TAWASOL GP HOLDING,0.38,0.38,0.37,0.37,0.37,0.38,5509,9,2038.92,-269.3528618251539
10327,2018-07-02,750001,AETECH,0.56,0.56,0.56,0.56,0.56,0.56,1,1,0.56,-177.65402012631216
10328,2018-07-02,766001,MAGHREB INTERN PUB,0.9,0.0,0.0,0.9,0.0,0.0,0,0,,0.9174084451168962
10329,2018-07-02,773001,SANIMED,2.68,2.6,2.6,2.6,2.6,2.6,257,5,668.2,0.9174084451168962
10330,2018-07-02,760001,SOTEMAIL,1.48,1.51,1.51,1.51,1.51,1.51,490,4,739.9,0.9174084451168962
10331,2018-07-02,503001,STIP,1.59,0.0,0.0,1.59,0.0,0.0,0,0,,0.9174084451168962
10332,2018-07-03,725001,ADWYA,5.93,5.93,5.92,5.92,5.92,5.93,3150,6,18669.5,42.28185808808682
10333,2018-07-03,340005,AMEN BANK,29.7,29.98,30.0,30.0,29.9,30.0,201,6,6016.4,-108.3938175875887
10334,2018-07-03,730001,ARTES,7.2,7.19,7.29,7.29,7.1,7.29,37628,99,272166.57,-118.13318658621674
10335,2018-07-03,714001,ASSAD,9.36,9.36,9.3,9.3,9.3,9.4,467,12,4370.54,88.38037596079928
10336,2018-07-03,360035,ATB,4.15,4.2,4.16,4.16,4.16,4.2,2001,4,8324.2,-80.50920220297408
10337,2018-07-03,774001,ATELIER MEUBLE INT,3.29,3.38,3.36,3.36,3.28,3.38,4416,14,14509.48,-157.2033413971119
10338,2018-07-03,470010,ATL,3.15,0.0,0.0,3.15,0.0,0.0,0,0,,-135.37794457171626
10339,2018-07-03,160015,ATTIJARI BANK,50.25,51.0,51.5,51.5,51.0,52.2,9663,55,498180.9,-105.48119622836526
10340,2018-07-03,661001,ATTIJARI LEASING,18.59,18.4,18.4,18.4,18.4,18.4,50,1,920.0,45.95400849936926
10341,2018-07-03,190060,BH,21.94,21.88,21.88,21.88,21.35,21.88,2385,12,51616.92,-140.9349510427982
10342,2018-07-03,180045,BIAT,165.0,162.1,165.0,165.0,160.1,165.0,1291,24,210916.91,-39.302908496678945
10343,2018-07-03,310060,BNA,18.75,18.7,18.5,18.5,18.4,18.7,48344,110,894556.98,207.8223986286276
10344,2018-07-03,220005,BT,8.48,8.41,8.39,8.39,8.35,8.48,14136,51,118622.73,63.119889206211255
10345,2018-07-03,759001,CELLCOM,2.1,2.16,2.16,2.1,2.16,2.22,11020,22,23805.96,-579.8223890161603
10346,2018-07-03,420085,CIL,16.0,16.0,15.54,15.54,15.53,16.0,252,25,3933.22,287.61647842270753
10347,2018-07-03,755001,CITY CARS,12.5,12.56,12.75,12.75,12.56,12.75,1419,11,17892.37,70.03755496143071
10348,2018-07-03,767001,DELICE HOLDING,17.8,17.9,17.8,17.8,17.8,17.9,600,11,10730.0,-8.393817587588615
10349,2018-07-03,665001,ELECTROSTAR,2.32,2.27,2.3,2.3,2.27,2.3,1594,5,3622.88,208.99748676023844
10350,2018-07-03,741001,ENNAKL AUTOMOBILES,12.35,12.05,12.35,12.35,12.05,12.35,346,10,4185.8,-24.58814957139399
10351,2018-07-03,721001,ESSOUKNA,3.01,3.01,3.12,3.12,2.88,3.14,1594,19,4757.21,248.0164388226691
10352,2018-07-03,757001,EURO-CYCLES,31.0,30.12,31.02,31.02,30.12,31.02,4241,40,129729.61,49.63326171608662
10353,2018-07-03,713001,GIF-FILTER,1.41,1.37,1.42,1.42,1.37,1.42,2085,12,2856.5,-149.23888801012365
10354,2018-07-03,731013,HANNIBAL LEASE,8.65,8.69,8.7,8.7,8.69,8.7,200,2,1739.95,-19.888070461151486
10355,2018-07-03,644001,MAGASIN GENERAL,39.4,0.0,0.0,39.4,0.0,0.0,0,0,,-8.393817587588615
10356,2018-07-03,100010,MONOPRIX,10.69,10.69,10.63,10.63,10.63,10.69,1216,5,12986.08,48.05020875295662
10357,2018-07-03,762001,MPBS,3.64,3.66,3.66,3.66,3.62,3.66,2461,16,8928.24,100.89579989875031
10358,2018-07-03,753001,ONE TECH HOLDING,16.2,15.7,16.1,16.1,15.7,16.2,1388,24,22066.85,115.82978489688367
10359,2018-07-03,570001,POULINA GP HOLDING,11.6,11.35,11.14,11.14,11.13,11.35,3399,13,38101.26,-8.393817587588615
10360,2018-07-03,761001,SAH,14.2,14.2,14.15,14.15,14.15,14.2,4583,34,64916.2,26.941871458348032
10361,2018-07-03,110025,SFBT,22.68,22.68,23.0,23.0,22.68,23.0,21336,108,487176.31,-8.393817587588615
10362,2018-07-03,659001,SIAME,2.53,2.47,2.48,2.48,2.47,2.48,14919,16,36870.37,72.25134370273389
10363,2018-07-03,400005,SIMPAR,30.77,30.7,30.7,30.7,30.7,30.7,401,6,12310.7,-8.393817587588615
10364,2018-07-03,718001,SITS,2.1,2.1,2.1,2.1,2.1,2.1,4432,5,9307.2,39.225230031458835
10365,2018-07-03,678001,SOMOCER,1.35,1.31,1.31,1.31,1.3,1.31,28581,51,37383.76,-8.393817587588615
10366,2018-07-03,729001,SOPAT,1.53,1.5,1.54,1.54,1.5,1.54,16073,15,24749.22,381.2165720228022
10367,2018-07-03,653001,SOTETEL,4.04,4.03,4.0,4.0,3.91,4.03,10270,46,40392.76,-258.39381758758884
10368,2018-07-03,763001,SOTIPAPIER,4.1,4.1,4.15,4.15,4.1,4.15,170,3,700.5,-128.8757452984335
10369,2018-07-03,666001,SOTRAPIL,13.9,13.9,13.9,13.9,13.9,13.9,679,7,9438.1,49.16013924694429
10370,2018-07-03,658001,SOTUMAG,2.38,2.38,2.38,2.38,2.38,2.4,801,4,1908.38,-50.41062431027643
10371,2018-07-03,656001,SOTUVER,8.85,8.94,8.93,8.93,8.86,8.94,8723,36,77668.35,-41.98844244761024
10372,2018-07-03,606001,STAR,148.2,148.19,150.0,150.0,148.19,152.6,1689,37,253463.1,-8.393817587588615
10373,2018-07-03,260095,STB,5.2,5.2,5.08,5.08,5.07,5.2,25506,127,130893.33,30.976261152568796
10374,2018-07-03,744001,TELNET HOLDING,9.53,9.54,9.74,9.74,9.54,9.74,10318,41,99620.18,515.220145451425
10375,2018-07-03,727001,TPR,5.21,5.21,5.28,5.28,5.14,5.29,35182,82,184113.98,-27.3332115269842
10376,2018-07-03,738001,TUNIS RE,7.69,7.51,7.7,7.7,7.5,7.7,6326,28,47707.22,303.29449410072317
10377,2018-07-03,120040,TUNISAIR,0.55,0.55,0.56,0.56,0.55,0.56,47945,35,26419.86,-186.96524615901765
10378,2018-07-03,769001,UADH,1.83,1.82,1.82,1.82,1.8,1.82,813,4,1476.46,-228.17403736780872
10379,2018-07-03,390010,UIB,30.6,30.3,30.28,30.28,30.2,30.3,4575,23,138508.6,-18.301347310177853
10380,2018-07-03,772001,UNIMED,8.79,9.0,9.0,9.0,9.0,9.0,2,1,18.0,202.7172935235222
10381,2018-07-03,720001,WIFACK INT BANK,6.89,0.0,0.0,6.89,0.0,0.0,0,0,,-8.393817587588615
10382,2018-07-03,230035,AIR LIQUDE TSIE,87.49,0.0,0.0,87.49,0.0,0.0,0,0,,-8.393817587588615
10383,2018-07-03,380070,ALKIMIA,34.0,0.0,0.0,34.0,0.0,0.0,0,0,,285.7238294712339
10384,2018-07-03,300045,ASTREE,32.5,0.0,0.0,32.5,0.0,0.0,0,0,,-8.393817587588615
10385,2018-07-03,758001,BEST LEASE,1.99,1.99,1.99,1.99,1.99,1.99,500,1,995.0,-8.393817587588615
10386,2018-07-03,130055,BTE (ADP),12.78,0.0,0.0,13.16,0.0,0.0,0,0,,-8.393817587588615
10387,2018-07-03,735001,CIMENTS DE BIZERTE,2.85,0.0,0.0,2.73,0.0,0.0,0,0,,-301.43411062788175
10388,2018-07-03,330090,ELBENE INDUSTRIE,3.75,0.0,0.0,3.75,0.0,0.0,0,0,,-8.393817587588615
10389,2018-07-03,320075,ICF,55.99,55.99,56.0,56.0,55.99,56.0,1393,30,78002.2,170.17761098383932
10390,2018-07-03,672004,MODERN LEASING,3.52,3.62,3.62,3.52,3.62,3.62,27,2,97.74,247.28800059423017
10391,2018-07-03,250065,PLAC. TSIE-SICAF,41.0,0.0,0.0,41.0,0.0,0.0,0,0,,-8.393817587588615
10392,2018-07-03,667001,SIPHAT,2.84,0.0,0.0,2.84,0.0,0.0,0,0,,-8.393817587588615
10393,2018-07-03,140070,SPDIT - SICAF,10.4,0.0,0.0,10.4,0.0,0.0,0,0,,-8.393817587588615
10394,2018-07-03,664001,STEQ,6.1,0.0,0.0,5.83,0.0,0.0,0,0,,-454.36294280199684
10395,2018-07-03,410020,TUNINVEST-SICAR,6.5,0.0,0.0,6.5,0.0,0.0,0,0,,-8.393817587588615
10396,2018-07-03,240050,UBCI,21.7,21.7,21.7,21.7,21.7,21.7,200,2,4340.0,-100.55971620509973
10397,2018-07-03,768001,ASS MULTI ITTIHAD,7.15,7.15,7.18,7.18,7.15,7.18,4876,31,34974.07,-259.09019641767173
10398,2018-07-03,430030,SITEX,5.77,0.0,0.0,5.77,0.0,0.0,0,0,,-8.393817587588615
10399,2018-07-03,617001,STE TUN. DU SUCRE,11.2,11.53,11.53,11.53,11.53,11.53,10,1,115.3,286.48909654944487
10400,2018-07-03,150085,AMS,0.92,0.89,0.91,0.91,0.89,0.91,1109,8,988.11,431.1666219728494
10401,2018-07-03,740001,CARTHAGE CEMENT,2.0,2.0,1.98,1.98,1.98,2.0,55970,90,111405.43,-8.393817587588615
10402,2018-07-03,764001,CEREALIS,4.99,0.0,0.0,4.99,0.0,0.0,0,0,,-288.954939832079
10403,2018-07-03,749001,HEXABYTE,5.14,5.14,5.14,5.14,5.14,5.14,84,1,431.76,-8.393817587588615
10404,2018-07-03,751001,LAND OR,8.8,8.7,8.85,8.85,8.65,8.85,1007,20,8765.79,-19.693252615836656
10405,2018-07-03,754001,NEW BODY LINE,5.4,5.4,5.56,5.56,5.4,5.56,942,6,5096.72,-44.365040609171125
10406,2018-07-03,770001,OFFICEPLAST,3.05,2.96,2.98,2.98,2.95,2.98,5057,4,14968.36,-109.06495852718523
10407,2018-07-03,734001,SERVICOM,2.27,2.3,2.27,2.24,2.24,2.3,4304,14,9764.1,-8.393817587588615
10408,2018-07-03,765001,TAWASOL GP HOLDING,0.37,0.37,0.36,0.36,0.36,0.37,26608,17,9586.88,-8.393817587588615
10409,2018-07-03,750001,AETECH,0.56,0.0,0.0,0.55,0.0,0.0,0,0,,173.42436423059436
10410,2018-07-03,766001,MAGHREB INTERN PUB,0.9,0.0,0.0,0.9,0.0,0.0,0,0,,-8.393817587588615
10411,2018-07-03,773001,SANIMED,2.6,2.6,2.6,2.6,2.6,2.6,120,1,312.0,-46.85535604912805
10412,2018-07-03,760001,SOTEMAIL,1.51,1.51,1.51,1.51,1.51,1.51,1911,6,2885.61,190.2816791011541
10413,2018-07-03,503001,STIP,1.59,0.0,0.0,1.59,0.0,0.0,0,0,,-8.393817587588615
10414,2018-07-04,725001,ADWYA,5.92,5.93,5.95,5.95,5.92,5.95,5408,8,32106.46,-25.903622666847426
10415,2018-07-04,340005,AMEN BANK,30.0,30.0,29.7,29.7,29.5,30.0,1405,21,41567.6,-25.903622666847426
10416,2018-07-04,730001,ARTES,7.29,7.3,7.21,7.21,7.21,7.3,12122,39,88370.37,1.835628373374476
10417,2018-07-04,714001,ASSAD,9.3,9.36,9.39,9.39,9.36,9.39,2770,21,25960.98,-15.253995403801124
10418,2018-07-04,360035,ATB,4.16,4.15,4.13,4.13,4.12,4.15,6500,6,26857.96,22.522527454218455
10419,2018-07-04,774001,ATELIER MEUBLE INT,3.36,3.33,3.31,3.31,3.29,3.33,4650,11,15316.24,-237.38398520461112
10420,2018-07-04,470010,ATL,3.15,3.15,3.11,3.11,3.11,3.15,5669,5,17844.15,-25.903622666847426
10421,2018-07-04,160015,ATTIJARI BANK,51.5,51.5,51.0,51.0,51.0,51.5,1905,27,97365.72,-25.903622666847426
10422,2018-07-04,661001,ATTIJARI LEASING,18.4,18.2,18.5,18.5,18.2,18.5,658,10,12128.8,-296.17389293711716
10423,2018-07-04,190060,BH,21.88,21.8,21.59,21.59,21.59,21.8,3641,23,78871.2,25.045890996886477
10424,2018-07-04,180045,BIAT,165.0,164.5,164.49,164.49,164.0,164.5,431,16,70727.71,-110.40723990801804
